1683.0	4.0	9.5
1683.0	5.0	11.5
1683.0	6.0	16.0
1683.0	7.0	15.5
1683.0	8.0	13.5
1683.0	9.0	13.0
1683.0	10.0	6.5
1683.0	11.0	4.5
1683.0	12.0	0.5
1684.0	1.0	-3.0
1684.0	2.0	-1.0
1684.0	3.0	3.0
1684.0	4.0	6.5
1684.0	5.0	13.0
1684.0	6.0	15.0
1684.0	7.0	16.0
1684.0	8.0	15.5
1684.0	9.0	12.0
1684.0	10.0	11.0
1684.0	11.0	3.0
1684.0	12.0	4.0
1685.0	1.0	0.5
1685.0	2.0	3.5
1685.0	3.0	5.0
1685.0	4.0	8.5
1685.0	5.0	12.5
1685.0	6.0	14.5
1685.0	7.0	14.0
1685.0	8.0	14.5
1685.0	9.0	11.5
1685.0	10.0	11.5
1685.0	11.0	7.0
1685.0	12.0	6.5
1686.0	1.0	6.5
1686.0	2.0	6.0
1686.0	3.0	7.0
1686.0	4.0	8.5
1686.0	5.0	12.5
1686.0	6.0	15.5
1686.0	7.0	16.5
1686.0	8.0	14.5
1686.0	9.0	13.0
1686.0	10.0	9.0
1686.0	11.0	6.5
1686.0	12.0	6.0
1687.0	1.0	3.5
1687.0	2.0	4.5
1687.0	3.0	4.5
1687.0	4.0	6.5
1687.0	5.0	11.0
1687.0	6.0	13.0
1687.0	7.0	15.5
1687.0	8.0	15.0
1687.0	9.0	11.0
1687.0	10.0	11.0
1687.0	11.0	6.0
1687.0	12.0	6.0
1688.0	1.0	3.5
1688.0	2.0	1.5
1688.0	3.0	3.5
1688.0	4.0	5.5
1688.0	5.0	10.5
1688.0	6.0	13.0
1688.0	7.0	15.5
1688.0	8.0	15.0
1688.0	9.0	12.0
1688.0	10.0	7.0
1688.0	11.0	4.0
1688.0	12.0	3.0
1689.0	1.0	0.5
1689.0	2.0	4.5
1689.0	3.0	5.0
1689.0	4.0	8.0
1689.0	5.0	11.0
1689.0	6.0	12.0
1689.0	7.0	15.5
1689.0	8.0	15.5
1689.0	9.0	13.0
1689.0	10.0	8.0
1689.0	11.0	5.0
1689.0	12.0	4.5
1690.0	1.0	4.0
1690.0	2.0	4.5
1690.0	3.0	4.5
1690.0	4.0	8.0
1690.0	5.0	9.5
1690.0	6.0	13.5
1690.0	7.0	15.5
1690.0	8.0	15.0
1690.0	9.0	13.0
1690.0	10.0	8.5
1690.0	11.0	6.5
1690.0	12.0	4.5
1691.0	1.0	1.0
1691.0	2.0	1.0
1691.0	3.0	5.0
1691.0	4.0	6.5
1691.0	5.0	10.0
1691.0	6.0	14.5
1691.0	7.0	15.5
1691.0	8.0	15.5
1691.0	9.0	11.0
1691.0	10.0	9.0
1691.0	11.0	5.0
1691.0	12.0	3.5
1692.0	1.0	2.0
1692.0	2.0	0.0
1692.0	3.0	4.0
1692.0	4.0	7.5
1692.0	5.0	9.0
1692.0	6.0	13.5
1692.0	7.0	15.0
1692.0	8.0	15.0
1692.0	9.0	11.5
1692.0	10.0	6.5
1692.0	11.0	5.0
1692.0	12.0	3.5
1693.0	1.0	3.0
1693.0	2.0	5.0
1693.0	3.0	3.0
1693.0	4.0	6.5
1693.0	5.0	9.0
1693.0	6.0	14.5
1693.0	7.0	15.0
1693.0	8.0	15.0
1693.0	9.0	12.0
1693.0	10.0	9.5
1693.0	11.0	6.0
1693.0	12.0	3.0
1694.0	1.0	0.0
1694.0	2.0	5.0
1694.0	3.0	3.5
1694.0	4.0	7.5
1694.0	5.0	9.0
1694.0	6.0	13.0
1694.0	7.0	15.0
1694.0	8.0	13.0
1694.0	9.0	10.5
1694.0	10.0	7.5
1694.0	11.0	5.5
1694.0	12.0	2.5
1695.0	1.0	-1.0
1695.0	2.0	0.5
1695.0	3.0	3.5
1695.0	4.0	5.5
1695.0	5.0	9.0
1695.0	6.0	13.0
1695.0	7.0	13.5
1695.0	8.0	13.0
1695.0	9.0	11.5
1695.0	10.0	9.0
1695.0	11.0	5.5
1695.0	12.0	4.0
1696.0	1.0	5.5
1696.0	2.0	4.5
1696.0	3.0	3.5
1696.0	4.0	5.5
1696.0	5.0	10.5
1696.0	6.0	13.0
1696.0	7.0	15.5
1696.0	8.0	15.5
1696.0	9.0	11.5
1696.0	10.0	9.0
1696.0	11.0	5.5
1696.0	12.0	2.5
1697.0	1.0	1.0
1697.0	2.0	0.5
1697.0	3.0	5.5
1697.0	4.0	7.0
1697.0	5.0	11.5
1697.0	6.0	13.0
1697.0	7.0	15.5
1697.0	8.0	14.5
1697.0	9.0	12.0
1697.0	10.0	9.0
1697.0	11.0	4.0
1697.0	12.0	2.5
1698.0	1.0	0.0
1698.0	2.0	0.5
1698.0	3.0	3.5
1698.0	4.0	7.5
1698.0	5.0	8.5
1698.0	6.0	12.0
1698.0	7.0	15.0
1698.0	8.0	15.0
1698.0	9.0	13.0
1698.0	10.0	9.0
1698.0	11.0	4.0
1698.0	12.0	3.5
1699.0	1.0	3.4
1699.0	2.0	3.4
1699.0	3.0	3.9
1699.0	4.0	6.4
1699.0	5.0	10.0
1699.0	6.0	14.4
1699.0	7.0	17.2
1699.0	8.0	15.0
1699.0	9.0	13.3
1699.0	10.0	9.4
1699.0	11.0	5.6
1699.0	12.0	3.6
1700.0	1.0	3.9
1700.0	2.0	2.5
1700.0	3.0	3.6
1700.0	4.0	6.4
1700.0	5.0	12.0
1700.0	6.0	13.6
1700.0	7.0	15.0
1700.0	8.0	15.0
1700.0	9.0	12.8
1700.0	10.0	8.9
1700.0	11.0	5.0
1700.0	12.0	4.2
1701.0	1.0	2.8
1701.0	2.0	2.5
1701.0	3.0	2.8
1701.0	4.0	4.7
1701.0	5.0	10.9
1701.0	6.0	14.2
1701.0	7.0	18.3
1701.0	8.0	16.1
1701.0	9.0	14.7
1701.0	10.0	7.5
1701.0	11.0	6.4
1701.0	12.0	3.6
1702.0	1.0	5.0
1702.0	2.0	6.7
1702.0	3.0	5.8
1702.0	4.0	5.8
1702.0	5.0	10.6
1702.0	6.0	13.3
1702.0	7.0	15.0
1702.0	8.0	16.1
1702.0	9.0	14.4
1702.0	10.0	10.0
1702.0	11.0	4.4
1702.0	12.0	4.4
1703.0	1.0	2.2
1703.0	2.0	3.9
1703.0	3.0	5.6
1703.0	4.0	8.3
1703.0	5.0	11.9
1703.0	6.0	13.9
1703.0	7.0	16.1
1703.0	8.0	16.1
1703.0	9.0	10.6
1703.0	10.0	7.8
1703.0	11.0	7.2
1703.0	12.0	5.1
1704.0	1.0	2.0
1704.0	2.0	3.3
1704.0	3.0	5.3
1704.0	4.0	8.3
1704.0	5.0	11.5
1704.0	6.0	14.4
1704.0	7.0	16.7
1704.0	8.0	16.9
1704.0	9.0	11.9
1704.0	10.0	8.3
1704.0	11.0	6.4
1704.0	12.0	3.6
1705.0	1.0	2.8
1705.0	2.0	3.9
1705.0	3.0	4.4
1705.0	4.0	7.8
1705.0	5.0	11.2
1705.0	6.0	12.2
1705.0	7.0	15.6
1705.0	8.0	17.5
1705.0	9.0	11.9
1705.0	10.0	8.9
1705.0	11.0	3.9
1705.0	12.0	4.4
1706.0	1.0	2.8
1706.0	2.0	4.2
1706.0	3.0	6.4
1706.0	4.0	8.9
1706.0	5.0	12.2
1706.0	6.0	15.6
1706.0	7.0	16.1
1706.0	8.0	16.7
1706.0	9.0	12.5
1706.0	10.0	11.2
1706.0	11.0	6.1
1706.0	12.0	4.7
1707.0	1.0	3.5
1707.0	2.0	3.0
1707.0	3.0	5.0
1707.0	4.0	8.5
1707.0	5.0	11.0
1707.0	6.0	16.0
1707.0	7.0	17.0
1707.0	8.0	16.0
1707.0	9.0	14.0
1707.0	10.0	8.5
1707.0	11.0	6.5
1707.0	12.0	3.5
1708.0	1.0	6.0
1708.0	2.0	4.0
1708.0	3.0	6.5
1708.0	4.0	9.5
1708.0	5.0	10.5
1708.0	6.0	14.0
1708.0	7.0	15.0
1708.0	8.0	17.0
1708.0	9.0	15.0
1708.0	10.0	8.5
1708.0	11.0	7.0
1708.0	12.0	3.0
1709.0	1.0	-1.5
1709.0	2.0	2.0
1709.0	3.0	3.0
1709.0	4.0	9.0
1709.0	5.0	12.0
1709.0	6.0	14.5
1709.0	7.0	15.5
1709.0	8.0	15.5
1709.0	9.0	13.5
1709.0	10.0	10.0
1709.0	11.0	7.5
1709.0	12.0	3.5
1710.0	1.0	2.5
1710.0	2.0	3.5
1710.0	3.0	6.0
1710.0	4.0	6.5
1710.0	5.0	11.5
1710.0	6.0	14.5
1710.0	7.0	15.0
1710.0	8.0	15.5
1710.0	9.0	13.5
1710.0	10.0	9.5
1710.0	11.0	8.0
1710.0	12.0	7.5
1711.0	1.0	5.0
1711.0	2.0	2.0
1711.0	3.0	5.5
1711.0	4.0	9.5
1711.0	5.0	11.0
1711.0	6.0	15.5
1711.0	7.0	15.5
1711.0	8.0	15.0
1711.0	9.0	13.0
1711.0	10.0	9.5
1711.0	11.0	7.0
1711.0	12.0	4.0
1712.0	1.0	3.0
1712.0	2.0	4.5
1712.0	3.0	5.0
1712.0	4.0	7.5
1712.0	5.0	11.0
1712.0	6.0	15.0
1712.0	7.0	16.0
1712.0	8.0	15.0
1712.0	9.0	13.0
1712.0	10.0	9.5
1712.0	11.0	6.0
1712.0	12.0	4.0
1713.0	1.0	3.0
1713.0	2.0	5.5
1713.0	3.0	4.5
1713.0	4.0	5.5
1713.0	5.0	10.5
1713.0	6.0	13.5
1713.0	7.0	14.0
1713.0	8.0	15.0
1713.0	9.0	14.0
1713.0	10.0	9.5
1713.0	11.0	4.5
1713.0	12.0	4.0
1714.0	1.0	4.0
1714.0	2.0	5.5
1714.0	3.0	5.0
1714.0	4.0	7.5
1714.0	5.0	10.0
1714.0	6.0	14.5
1714.0	7.0	18.0
1714.0	8.0	15.0
1714.0	9.0	13.0
1714.0	10.0	10.5
1714.0	11.0	6.0
1714.0	12.0	4.0
1715.0	1.0	4.0
1715.0	2.0	5.0
1715.0	3.0	6.5
1715.0	4.0	9.5
1715.0	5.0	11.0
1715.0	6.0	14.0
1715.0	7.0	15.5
1715.0	8.0	15.0
1715.0	9.0	14.0
1715.0	10.0	10.5
1715.0	11.0	6.5
1715.0	12.0	1.5
1716.0	1.0	-2.0
1716.0	2.0	3.0
1716.0	3.0	4.5
1716.0	4.0	9.0
1716.0	5.0	10.5
1716.0	6.0	14.0
1716.0	7.0	15.5
1716.0	8.0	15.5
1716.0	9.0	12.5
1716.0	10.0	9.5
1716.0	11.0	5.5
1716.0	12.0	3.0
1717.0	1.0	4.5
1717.0	2.0	2.5
1717.0	3.0	4.5
1717.0	4.0	7.5
1717.0	5.0	11.0
1717.0	6.0	14.0
1717.0	7.0	15.0
1717.0	8.0	15.5
1717.0	9.0	13.5
1717.0	10.0	9.5
1717.0	11.0	5.5
1717.0	12.0	5.0
1718.0	1.0	1.5
1718.0	2.0	3.0
1718.0	3.0	5.5
1718.0	4.0	7.5
1718.0	5.0	11.0
1718.0	6.0	14.5
1718.0	7.0	17.0
1718.0	8.0	17.0
1718.0	9.0	14.5
1718.0	10.0	9.5
1718.0	11.0	5.5
1718.0	12.0	4.5
1719.0	1.0	3.0
1719.0	2.0	4.0
1719.0	3.0	5.0
1719.0	4.0	7.0
1719.0	5.0	11.5
1719.0	6.0	15.0
1719.0	7.0	18.0
1719.0	8.0	17.0
1719.0	9.0	14.0
1719.0	10.0	9.5
1719.0	11.0	6.0
1719.0	12.0	3.5
1720.0	1.0	4.5
1720.0	2.0	4.0
1720.0	3.0	4.0
1720.0	4.0	7.5
1720.0	5.0	11.0
1720.0	6.0	13.0
1720.0	7.0	16.0
1720.0	8.0	15.0
1720.0	9.0	13.5
1720.0	10.0	9.0
1720.0	11.0	6.0
1720.0	12.0	5.5
1721.0	1.0	4.0
1721.0	2.0	2.0
1721.0	3.0	3.5
1721.0	4.0	8.5
1721.0	5.0	9.5
1721.0	6.0	14.0
1721.0	7.0	15.5
1721.0	8.0	16.0
1721.0	9.0	14.0
1721.0	10.0	9.0
1721.0	11.0	6.0
1721.0	12.0	4.5
1722.0	1.0	4.0
1722.0	2.0	5.0
1722.0	3.0	6.0
1722.0	4.0	7.5
1722.0	5.0	10.5
1722.0	6.0	14.0
1722.0	7.0	15.0
1722.0	8.0	15.0
1722.0	9.0	13.5
1722.0	10.0	10.0
1722.0	11.0	7.8
1722.0	12.0	3.9
1723.0	1.0	1.1
1723.0	2.0	4.4
1723.0	3.0	7.5
1723.0	4.0	8.9
1723.0	5.0	11.7
1723.0	6.0	15.0
1723.0	7.0	15.3
1723.0	8.0	15.6
1723.0	9.0	13.3
1723.0	10.0	11.1
1723.0	11.0	7.5
1723.0	12.0	5.8
1724.0	1.0	5.6
1724.0	2.0	4.2
1724.0	3.0	4.7
1724.0	4.0	7.2
1724.0	5.0	11.4
1724.0	6.0	15.3
1724.0	7.0	15.0
1724.0	8.0	16.2
1724.0	9.0	14.4
1724.0	10.0	8.6
1724.0	11.0	5.3
1724.0	12.0	3.3
1725.0	1.0	4.4
1725.0	2.0	3.3
1725.0	3.0	5.0
1725.0	4.0	8.1
1725.0	5.0	10.8
1725.0	6.0	12.2
1725.0	7.0	13.8
1725.0	8.0	13.3
1725.0	9.0	12.8
1725.0	10.0	9.4
1725.0	11.0	6.9
1725.0	12.0	3.9
1726.0	1.0	1.1
1726.0	2.0	4.2
1726.0	3.0	4.2
1726.0	4.0	8.4
1726.0	5.0	13.4
1726.0	6.0	16.4
1726.0	7.0	16.0
1726.0	8.0	15.6
1726.0	9.0	14.7
1726.0	10.0	10.2
1726.0	11.0	6.1
1726.0	12.0	1.8
1727.0	1.0	4.2
1727.0	2.0	5.0
1727.0	3.0	5.1
1727.0	4.0	9.2
1727.0	5.0	13.6
1727.0	6.0	14.9
1727.0	7.0	16.9
1727.0	8.0	16.9
1727.0	9.0	14.4
1727.0	10.0	10.8
1727.0	11.0	4.7
1727.0	12.0	3.6
1728.0	1.0	3.9
1728.0	2.0	2.4
1728.0	3.0	7.1
1728.0	4.0	8.3
1728.0	5.0	12.5
1728.0	6.0	16.4
1728.0	7.0	16.9
1728.0	8.0	16.0
1728.0	9.0	12.8
1728.0	10.0	9.1
1728.0	11.0	7.2
1728.0	12.0	1.6
1729.0	1.0	1.2
1729.0	2.0	2.3
1729.0	3.0	2.8
1729.0	4.0	7.1
1729.0	5.0	10.3
1729.0	6.0	15.1
1729.0	7.0	16.8
1729.0	8.0	15.7
1729.0	9.0	16.6
1729.0	10.0	10.1
1729.0	11.0	8.1
1729.0	12.0	5.0
1730.0	1.0	4.1
1730.0	2.0	4.7
1730.0	3.0	6.2
1730.0	4.0	8.7
1730.0	5.0	12.4
1730.0	6.0	14.0
1730.0	7.0	15.3
1730.0	8.0	16.3
1730.0	9.0	15.3
1730.0	10.0	10.9
1730.0	11.0	9.2
1730.0	12.0	3.4
1731.0	1.0	1.9
1731.0	2.0	2.2
1731.0	3.0	6.0
1731.0	4.0	6.8
1731.0	5.0	12.1
1731.0	6.0	15.6
1731.0	7.0	16.3
1731.0	8.0	16.7
1731.0	9.0	15.3
1731.0	10.0	12.3
1731.0	11.0	7.8
1731.0	12.0	5.2
1732.0	1.0	2.4
1732.0	2.0	6.4
1732.0	3.0	6.1
1732.0	4.0	8.9
1732.0	5.0	11.4
1732.0	6.0	14.6
1732.0	7.0	16.0
1732.0	8.0	16.6
1732.0	9.0	14.5
1732.0	10.0	10.9
1732.0	11.0	6.3
1732.0	12.0	2.2
1733.0	1.0	6.9
1733.0	2.0	6.0
1733.0	3.0	5.9
1733.0	4.0	10.0
1733.0	5.0	11.2
1733.0	6.0	15.2
1733.0	7.0	18.3
1733.0	8.0	16.1
1733.0	9.0	12.8
1733.0	10.0	9.1
1733.0	11.0	6.5
1733.0	12.0	7.6
1734.0	1.0	4.3
1734.0	2.0	6.4
1734.0	3.0	8.1
1734.0	4.0	9.3
1734.0	5.0	11.1
1734.0	6.0	14.1
1734.0	7.0	16.2
1734.0	8.0	16.2
1734.0	9.0	13.3
1734.0	10.0	8.4
1734.0	11.0	6.2
1734.0	12.0	4.0
1735.0	1.0	4.4
1735.0	2.0	4.0
1735.0	3.0	5.8
1735.0	4.0	8.9
1735.0	5.0	10.9
1735.0	6.0	13.3
1735.0	7.0	14.8
1735.0	8.0	16.2
1735.0	9.0	14.2
1735.0	10.0	10.3
1735.0	11.0	6.3
1735.0	12.0	5.4
1736.0	1.0	6.4
1736.0	2.0	3.1
1736.0	3.0	6.9
1736.0	4.0	8.6
1736.0	5.0	10.6
1736.0	6.0	15.7
1736.0	7.0	16.4
1736.0	8.0	17.8
1736.0	9.0	14.4
1736.0	10.0	10.4
1736.0	11.0	6.9
1736.0	12.0	6.4
1737.0	1.0	6.2
1737.0	2.0	4.2
1737.0	3.0	6.1
1737.0	4.0	8.8
1737.0	5.0	12.5
1737.0	6.0	15.9
1737.0	7.0	17.4
1737.0	8.0	13.8
1737.0	9.0	14.2
1737.0	10.0	8.9
1737.0	11.0	6.1
1737.0	12.0	4.9
1738.0	1.0	4.6
1738.0	2.0	4.6
1738.0	3.0	5.5
1738.0	4.0	9.9
1738.0	5.0	11.4
1738.0	6.0	14.2
1738.0	7.0	16.4
1738.0	8.0	16.0
1738.0	9.0	12.5
1738.0	10.0	10.2
1738.0	11.0	6.3
1738.0	12.0	6.1
1739.0	1.0	4.0
1739.0	2.0	6.8
1739.0	3.0	5.8
1739.0	4.0	6.7
1739.0	5.0	11.6
1739.0	6.0	15.2
1739.0	7.0	16.0
1739.0	8.0	14.7
1739.0	9.0	13.1
1739.0	10.0	9.6
1739.0	11.0	3.7
1739.0	12.0	3.2
1740.0	1.0	-2.8
1740.0	2.0	-1.6
1740.0	3.0	3.9
1740.0	4.0	6.4
1740.0	5.0	8.6
1740.0	6.0	12.8
1740.0	7.0	15.3
1740.0	8.0	14.7
1740.0	9.0	14.0
1740.0	10.0	5.3
1740.0	11.0	3.3
1740.0	12.0	2.2
1741.0	1.0	1.7
1741.0	2.0	4.4
1741.0	3.0	4.2
1741.0	4.0	7.1
1741.0	5.0	9.3
1741.0	6.0	15.2
1741.0	7.0	15.6
1741.0	8.0	16.7
1741.0	9.0	14.7
1741.0	10.0	11.0
1741.0	11.0	7.8
1741.0	12.0	3.9
1742.0	1.0	1.9
1742.0	2.0	3.6
1742.0	3.0	4.1
1742.0	4.0	6.6
1742.0	5.0	10.6
1742.0	6.0	15.0
1742.0	7.0	15.8
1742.0	8.0	15.8
1742.0	9.0	12.2
1742.0	10.0	9.2
1742.0	11.0	4.4
1742.0	12.0	1.1
1743.0	1.0	3.6
1743.0	2.0	5.4
1743.0	3.0	5.3
1743.0	4.0	5.4
1743.0	5.0	13.3
1743.0	6.0	15.6
1743.0	7.0	14.9
1743.0	8.0	16.9
1743.0	9.0	14.2
1743.0	10.0	8.9
1743.0	11.0	9.3
1743.0	12.0	4.9
1744.0	1.0	1.4
1744.0	2.0	2.9
1744.0	3.0	4.8
1744.0	4.0	6.7
1744.0	5.0	10.8
1744.0	6.0	14.4
1744.0	7.0	16.4
1744.0	8.0	15.4
1744.0	9.0	12.8
1744.0	10.0	9.4
1744.0	11.0	6.9
1744.0	12.0	3.5
1745.0	1.0	3.8
1745.0	2.0	2.3
1745.0	3.0	4.4
1745.0	4.0	7.5
1745.0	5.0	11.4
1745.0	6.0	12.2
1745.0	7.0	16.1
1745.0	8.0	15.0
1745.0	9.0	14.2
1745.0	10.0	10.3
1745.0	11.0	5.8
1745.0	12.0	2.7
1746.0	1.0	2.5
1746.0	2.0	1.4
1746.0	3.0	3.1
1746.0	4.0	6.9
1746.0	5.0	12.8
1746.0	6.0	14.3
1746.0	7.0	15.8
1746.0	8.0	15.9
1746.0	9.0	14.2
1746.0	10.0	7.8
1746.0	11.0	3.3
1746.0	12.0	5.3
1747.0	1.0	3.3
1747.0	2.0	5.8
1747.0	3.0	2.5
1747.0	4.0	8.1
1747.0	5.0	12.2
1747.0	6.0	14.7
1747.0	7.0	16.9
1747.0	8.0	18.3
1747.0	9.0	14.4
1747.0	10.0	9.4
1747.0	11.0	6.9
1747.0	12.0	5.3
1748.0	1.0	2.5
1748.0	2.0	1.8
1748.0	3.0	1.8
1748.0	4.0	6.3
1748.0	5.0	10.4
1748.0	6.0	14.8
1748.0	7.0	15.4
1748.0	8.0	15.8
