# KIC 6102338 Q16
# BJD PDCSAP_flux
2.456308018497859128e+06 9.180934570312500000e+03
2.456308038930991199e+06 9.180191406250000000e+03
2.456308059364223853e+06 9.178322265625000000e+03
2.456308079797556158e+06 9.168051757812500000e+03
2.456308100230689161e+06 9.163952148437500000e+03
2.456308120664022397e+06 9.180363281250000000e+03
2.456308141097255982e+06 9.176832031250000000e+03
2.456308161530389916e+06 9.176148437500000000e+03
2.456308181963724084e+06 9.164386718750000000e+03
2.456308202396958601e+06 9.152738281250000000e+03
2.456308222830093466e+06 9.173783203125000000e+03
2.456308243263428565e+06 9.159303710937500000e+03
2.456308263696563896e+06 9.145778320312500000e+03
2.456308284129799809e+06 9.148194335937500000e+03
2.456308304563135840e+06 9.143014648437500000e+03
2.456308324996272102e+06 9.146961914062500000e+03
2.456308345429608598e+06 9.140928710937500000e+03
2.456308365862845443e+06 9.146001953125000000e+03
2.456308386296082754e+06 9.140935546875000000e+03
2.456308406729320530e+06 9.136389648437500000e+03
2.456308427162558306e+06 9.142991210937500000e+03
2.456308447595796548e+06 9.145647460937500000e+03
2.456308468029034790e+06 9.134926757812500000e+03
2.456308488462273497e+06 9.138389648437500000e+03
2.456308508895612787e+06 9.139269531250000000e+03
2.456308529328852426e+06 9.141055664062500000e+03
2.456308549761991948e+06 9.156932617187500000e+03
2.456308570195332170e+06 9.145808593750000000e+03
2.456308590628572274e+06 9.128643554687500000e+03
2.456308611061712727e+06 9.134220703125000000e+03
2.456308631495053880e+06 9.135072265625000000e+03
2.456308651928294916e+06 9.123559570312500000e+03
2.456308672361436766e+06 9.125706054687500000e+03
2.456308692794778384e+06 9.122733398437500000e+03
2.456308713228020817e+06 9.126993164062500000e+03
2.456308733661363367e+06 9.134823242187500000e+03
2.456308754094505683e+06 9.122332031250000000e+03
2.456308774527749047e+06 9.121083984375000000e+03
2.456308794961092528e+06 9.121384765625000000e+03
2.456308815394236241e+06 9.137299804687500000e+03
2.456308835827480070e+06 9.146357421875000000e+03
2.456308856260724366e+06 9.130368164062500000e+03
2.456308876693969127e+06 9.132481445312500000e+03
2.456308897127213888e+06 9.133557617187500000e+03
2.456308917560459115e+06 9.127689453125000000e+03
2.456308937993704807e+06 9.134134765625000000e+03
2.456308958427050617e+06 9.128402343750000000e+03
2.456308978860196657e+06 9.134174804687500000e+03
2.456308999293443281e+06 9.145378906250000000e+03
2.456309019726790022e+06 9.135935546875000000e+03
2.456309040159937460e+06 9.149100585937500000e+03
2.456309060593184549e+06 9.149265625000000000e+03
2.456309081026532222e+06 9.139987304687500000e+03
2.456309101459780242e+06 9.158289062500000000e+03
2.456309121893028729e+06 9.145955078125000000e+03
2.456309142326277215e+06 9.160350585937500000e+03
2.456309162759526167e+06 9.155823242187500000e+03
2.456309183192875702e+06 9.155196289062500000e+03
2.456309203626025002e+06 9.168928710937500000e+03
2.456309224059274886e+06 9.181916992187500000e+03
2.456309244492625352e+06 9.176361328125000000e+03
2.456309264925775584e+06 9.189225585937500000e+03
2.456309285359026399e+06 9.185765625000000000e+03
2.456309305792377796e+06 9.196838867187500000e+03
2.456309326225528959e+06 9.185678710937500000e+03
2.456309346658880822e+06 9.189419921875000000e+03
2.456309367092133034e+06 9.199353515625000000e+03
2.456309387525285129e+06 9.203174804687500000e+03
2.456309407958637923e+06 9.208577148437500000e+03
2.456309428391890600e+06 9.215028320312500000e+03
2.456309448825044092e+06 9.223891601562500000e+03
2.456309469258397818e+06 9.224488281250000000e+03
2.456309489691651426e+06 9.231746093750000000e+03
2.456309510124905966e+06 9.241265625000000000e+03
2.456309530558160041e+06 9.248159179687500000e+03
2.456309550991415046e+06 9.257161132812500000e+03
2.456309571424670052e+06 9.254041992187500000e+03
2.456309591857925523e+06 9.252887695312500000e+03
2.456309632724437397e+06 9.282000976562500000e+03
2.456309653157693800e+06 9.288686523437500000e+03
2.456309673590950668e+06 9.289592773437500000e+03
2.456309694024307653e+06 9.303560546875000000e+03
2.456309714457464870e+06 9.310894531250000000e+03
2.456309734890822321e+06 9.310960937500000000e+03
2.456309755324080586e+06 9.312353515625000000e+03
2.456309775757238735e+06 9.324940429687500000e+03
2.456309796190597117e+06 9.335038085937500000e+03
2.456309816623855848e+06 9.347477539062500000e+03
2.456309837057015393e+06 9.347663085937500000e+03
2.456309857490374707e+06 9.342164062500000000e+03
2.456309877923634369e+06 9.351676757812500000e+03
2.456309898356994614e+06 9.381505859375000000e+03
2.456309918790155090e+06 9.394407226562500000e+03
2.456309939223415684e+06 9.391864257812500000e+03
2.456309959656776860e+06 9.393028320312500000e+03
2.456309980089938268e+06 9.403266601562500000e+03
2.456310000523199793e+06 9.420349609375000000e+03
2.456310020956561901e+06 9.416463867187500000e+03
2.456310041389723774e+06 9.420645507812500000e+03
2.456310061822986696e+06 9.438770507812500000e+03
2.456310082256349269e+06 9.444009765625000000e+03
2.456310102689512540e+06 9.447398437500000000e+03
2.456310123122876044e+06 9.451305664062500000e+03
2.456310143556139898e+06 9.457570312500000000e+03
2.456310163989404216e+06 9.461474609375000000e+03
2.456310184422668535e+06 9.469029296875000000e+03
2.456310204855833203e+06 9.595948242187500000e+03
2.456310225289098453e+06 9.674972656250000000e+03
2.456310245722463820e+06 9.589492187500000000e+03
2.456310266155729536e+06 9.528478515625000000e+03
2.456310286588995252e+06 9.505964843750000000e+03
2.456310307022261899e+06 9.508298828125000000e+03
2.456321688398941420e+06 9.522125000000000000e+03
2.456321708832486998e+06 9.524578125000000000e+03
2.456321729265832808e+06 9.521484375000000000e+03
2.456321749699378852e+06 9.519847656250000000e+03
2.456321770132825244e+06 9.523572265625000000e+03
2.456321790566171985e+06 9.528955078125000000e+03
2.456321810999718960e+06 9.511822265625000000e+03
2.456321831433166284e+06 9.522649414062500000e+03
2.456321851866513956e+06 9.508386718750000000e+03
2.456321872300061863e+06 9.514709960937500000e+03
2.456321892733510584e+06 9.519267578125000000e+03
2.456321913166859187e+06 9.509059570312500000e+03
2.456321933600408025e+06 9.503079101562500000e+03
2.456321954033857677e+06 9.512716796875000000e+03
2.456321974467407446e+06 9.509518554687500000e+03
2.456321994900757447e+06 9.498363281250000000e+03
2.456322015334207565e+06 9.494985351562500000e+03
2.456322035767658148e+06 9.492062500000000000e+03
2.456322056201109197e+06 9.476226562500000000e+03
2.456322076634560712e+06 9.473709960937500000e+03
2.456322097068012226e+06 9.463258789062500000e+03
2.456322117501464207e+06 9.470211914062500000e+03
2.456322137935016770e+06 9.460111328125000000e+03
2.456322158368469216e+06 9.462312500000000000e+03
2.456322178801822476e+06 9.447502929687500000e+03
2.456322199235375505e+06 9.437774414062500000e+03
2.456322219668829348e+06 9.445740234375000000e+03
2.456322240102183539e+06 9.427073242187500000e+03
2.456322260535737500e+06 9.430362304687500000e+03
2.456322280969192274e+06 9.428699218750000000e+03
2.456322301402546931e+06 9.430269531250000000e+03
2.456322321836102288e+06 9.416474609375000000e+03
2.456322342269557994e+06 9.429473632812500000e+03
2.456322362703113817e+06 9.389320312500000000e+03
2.456322383136470336e+06 9.389891601562500000e+03
2.456322403569926973e+06 9.386583007812500000e+03
2.456322424003483728e+06 9.372973632812500000e+03
2.456322444436841179e+06 9.374811523437500000e+03
2.456322464870298747e+06 9.367922851562500000e+03
2.456322485303856432e+06 9.351202148437500000e+03
2.456322505737214815e+06 9.347958007812500000e+03
2.456322526170673314e+06 9.361440429687500000e+03
2.456322546604232397e+06 9.345817382812500000e+03
2.456322567037591245e+06 9.327877929687500000e+03
2.456322587471151259e+06 9.337223632812500000e+03
2.456322607904610690e+06 9.323911132812500000e+03
2.456322628338071052e+06 9.337909179687500000e+03
2.456322648771531880e+06 9.316104492187500000e+03
2.456322669204992708e+06 9.304475585937500000e+03
2.456322689638454001e+06 9.301461914062500000e+03
2.456322710071915295e+06 9.293454101562500000e+03
2.456322730505377054e+06 9.284889648437500000e+03
2.456322750938839279e+06 9.273839843750000000e+03
2.456322771372301970e+06 9.269053710937500000e+03
2.456322812239227816e+06 9.251800781250000000e+03
2.456322832672691438e+06 9.251368164062500000e+03
2.456322853106155060e+06 9.246169921875000000e+03
2.456322873539719265e+06 9.238504882812500000e+03
2.456322893973084167e+06 9.238882812500000000e+03
2.456322914406548720e+06 9.250118164062500000e+03
2.456322934840113856e+06 9.239724609375000000e+03
2.456322955273479223e+06 9.226829101562500000e+03
2.456322975707045291e+06 9.216031250000000000e+03
2.456322996140511241e+06 9.210291992187500000e+03
2.456323016573878005e+06 9.209323242187500000e+03
2.456323037007444538e+06 9.215300781250000000e+03
2.456323057440911885e+06 9.209917968750000000e+03
2.456323077874279115e+06 9.197312500000000000e+03
2.456323098307847045e+06 9.195929687500000000e+03
2.456323118741315324e+06 9.186007812500000000e+03
2.456323139174883720e+06 9.181641601562500000e+03
2.456323159608252347e+06 9.171101562500000000e+03
2.456323180041721556e+06 9.170578125000000000e+03
2.456323200475290883e+06 9.161835937500000000e+03
2.456323220908660907e+06 9.169300781250000000e+03
2.456323241342130583e+06 9.150227539062500000e+03
2.456323261775701307e+06 9.159554687500000000e+03
2.456323282209171914e+06 9.158210937500000000e+03
2.456323302642542869e+06 9.138689453125000000e+03
2.456323323076014407e+06 9.140548828125000000e+03
2.456323343509586062e+06 9.135469726562500000e+03
2.456323363943058066e+06 9.134515625000000000e+03
2.456323384376530536e+06 9.116749023437500000e+03
2.456323404809903353e+06 9.120007812500000000e+03
2.456323425243476406e+06 9.114933593750000000e+03
2.456323445676949807e+06 9.106576171875000000e+03
2.456323466110323556e+06 9.094997070312500000e+03
2.456323486543897539e+06 9.112458984375000000e+03
2.456323506977371871e+06 9.091517578125000000e+03
2.456323527410746552e+06 9.098810546875000000e+03
2.456323547844321467e+06 9.084592773437500000e+03
2.456323568277797196e+06 9.086436523437500000e+03
2.456323588711372577e+06 9.080601562500000000e+03
2.456323609144748654e+06 9.076011718750000000e+03
2.456323629578225315e+06 9.073895507812500000e+03
2.456323650011801627e+06 9.073082031250000000e+03
2.456323670445178635e+06 9.062813476562500000e+03
2.456323690878656227e+06 9.054500000000000000e+03
2.456323711312233936e+06 9.050025390625000000e+03
2.456323731745611876e+06 9.059572265625000000e+03
2.456323752179190051e+06 9.083418945312500000e+03
2.456323772612668574e+06 9.078863281250000000e+03
2.456323793046047911e+06 9.052215820312500000e+03
2.456323813479627017e+06 9.043043945312500000e+03
2.456323833913106937e+06 9.035893554687500000e+03
2.456323854346586857e+06 9.038141601562500000e+03
2.456323874780067243e+06 9.025459960937500000e+03
2.456323895213547628e+06 9.020126953125000000e+03
2.456323915647028945e+06 9.024338867187500000e+03
2.456323936080509797e+06 9.034031250000000000e+03
2.456323956513991579e+06 9.023843750000000000e+03
2.456323976947473362e+06 9.022908203125000000e+03
2.456323997380956076e+06 9.021415039062500000e+03
2.456324017814438324e+06 9.025474609375000000e+03
2.456324038248021621e+06 9.007427734375000000e+03
2.456324058681404684e+06 9.016282226562500000e+03
2.456324079114888329e+06 9.016764648437500000e+03
2.456324099548472092e+06 9.018440429687500000e+03
2.456324119981856551e+06 9.007900390625000000e+03
2.456324140415441245e+06 8.997668945312500000e+03
2.456324160848926287e+06 8.997476562500000000e+03
2.456324181282311212e+06 9.007608398437500000e+03
2.456324201715896837e+06 9.007212890625000000e+03
2.456324222149382811e+06 8.998503906250000000e+03
2.456324242582769133e+06 8.997293945312500000e+03
2.456324263016355690e+06 8.999652343750000000e+03
2.456324283449842595e+06 9.002065429687500000e+03
2.456324303883229848e+06 8.997567382812500000e+03
2.456324324316817336e+06 9.002950195312500000e+03
2.456324344750305172e+06 9.000448242187500000e+03
2.456324365183893591e+06 9.003054687500000000e+03
2.456324385617282242e+06 9.007563476562500000e+03
2.456324406050771009e+06 8.995672851562500000e+03
2.456324426484360360e+06 9.008913085937500000e+03
2.456324446917749476e+06 9.008076171875000000e+03
2.456324467351239640e+06 9.010397460937500000e+03
2.456324487784829922e+06 9.013067382812500000e+03
2.456324508218320552e+06 9.011937500000000000e+03
2.456324528651811182e+06 9.023618164062500000e+03
2.456324549085302278e+06 9.026652343750000000e+03
2.456324569518793840e+06 9.021717773437500000e+03
2.456324589952285867e+06 9.022601562500000000e+03
2.456324610385777894e+06 9.032309570312500000e+03
2.456324630819270387e+06 9.021311523437500000e+03
2.456324651252763346e+06 9.035469726562500000e+03
2.456324671686256304e+06 9.032732421875000000e+03
2.456324692119650077e+06 9.033924804687500000e+03
2.456324712553244084e+06 9.044505859375000000e+03
2.456324732986737974e+06 9.057464843750000000e+03
2.456324753420332447e+06 9.048721679687500000e+03
2.456324773853727616e+06 9.056484375000000000e+03
2.456324794287222438e+06 9.048669921875000000e+03
2.456324814720818307e+06 9.052728515625000000e+03
2.456324835154213943e+06 9.064835937500000000e+03
2.456324855587710161e+06 9.057264648437500000e+03
2.456324876021306496e+06 9.069497070312500000e+03
2.456324896454703528e+06 9.080894531250000000e+03
2.456324916888200678e+06 9.072273437500000000e+03
2.456324937321797945e+06 9.084346679687500000e+03
2.456324957755195908e+06 9.082350585937500000e+03
2.456324978188794106e+06 9.088130859375000000e+03
2.456324998622292187e+06 9.100781250000000000e+03
2.456325019055791199e+06 9.096172851562500000e+03
2.456325039489290211e+06 9.106118164062500000e+03
2.456325059922789689e+06 9.117088867187500000e+03
2.456325080356289633e+06 9.118396484375000000e+03
2.456325100789789576e+06 9.122278320312500000e+03
2.456325121223289985e+06 9.122470703125000000e+03
2.456325141656890977e+06 9.138124023437500000e+03
2.456325162090391852e+06 9.145136718750000000e+03
2.456325182523793541e+06 9.142557617187500000e+03
2.456325202957394999e+06 9.157887695312500000e+03
2.456325223390897270e+06 9.157966796875000000e+03
2.456325243824299891e+06 9.179141601562500000e+03
2.456325264257902279e+06 9.177416015625000000e+03
2.456325284691405483e+06 9.190461914062500000e+03
2.456325305124809034e+06 9.198927734375000000e+03
2.456325325558412820e+06 9.224237304687500000e+03
2.456325345991816837e+06 9.234723632812500000e+03
2.456325366425421089e+06 9.222628906250000000e+03
2.456325386858926155e+06 9.221950195312500000e+03
2.456325407292331103e+06 9.239319335937500000e+03
2.456325427725936286e+06 9.245838867187500000e+03
2.456325448159442283e+06 9.264843750000000000e+03
2.456325468592848163e+06 9.261593750000000000e+03
2.456325489026454743e+06 9.266491210937500000e+03
2.456325509459961206e+06 9.278377929687500000e+03
2.456325529893568717e+06 9.278189453125000000e+03
2.456325550326975994e+06 9.282107421875000000e+03
2.456325570760483854e+06 9.291220703125000000e+03
2.456325591194091830e+06 9.311497070312500000e+03
2.456325611627500039e+06 9.312972656250000000e+03
2.456325632061008830e+06 9.322144531250000000e+03
2.456325652494617738e+06 9.323834960937500000e+03
2.456325672928027343e+06 9.349522460937500000e+03
2.456325693361537065e+06 9.343125976562500000e+03
2.456325713795146905e+06 9.351996093750000000e+03
2.456325734228657093e+06 9.352038085937500000e+03
2.456325754662168212e+06 9.359774414062500000e+03
2.456325795529190451e+06 9.389154296875000000e+03
2.456325815962802153e+06 9.389228515625000000e+03
2.456325836396214087e+06 9.401083984375000000e+03
2.456325856829726603e+06 9.411791015625000000e+03
2.456325877263239119e+06 9.415364257812500000e+03
2.456325897696752101e+06 9.426697265625000000e+03
2.456325918130365666e+06 9.435872070312500000e+03
2.456325938563778996e+06 9.442976562500000000e+03
2.456325958997293375e+06 9.442654296875000000e+03
2.456325979430907406e+06 9.451042968750000000e+03
2.456325999864322133e+06 9.446008789062500000e+03
2.456326020297836978e+06 9.454366210937500000e+03
2.456326040731452405e+06 9.462899414062500000e+03
2.456326061164868064e+06 9.471364257812500000e+03
2.456326081598384306e+06 9.465187500000000000e+03
2.456326102032000199e+06 9.481302734375000000e+03
2.456326122465416789e+06 9.490006835937500000e+03
2.456326142899034079e+06 9.491430664062500000e+03
2.456326163332551252e+06 9.493091796875000000e+03
2.456326183766068891e+06 9.506435546875000000e+03
2.456326204199586995e+06 9.506917968750000000e+03
2.456326224633105099e+06 9.509285156250000000e+03
2.456326245066623669e+06 9.511054687500000000e+03
2.456326265500142705e+06 9.526195312500000000e+03
2.456326285933662206e+06 9.516531250000000000e+03
2.456326306367281824e+06 9.519618164062500000e+03
2.456326326800801791e+06 9.520403320312500000e+03
2.456326347234222107e+06 9.531292968750000000e+03
2.456326367667842656e+06 9.523112304687500000e+03
2.456326388101363555e+06 9.523165039062500000e+03
2.456326408534784801e+06 9.514818359375000000e+03
2.456326428968406748e+06 9.514330078125000000e+03
2.456326449401928578e+06 9.519173828125000000e+03
2.456326469835350756e+06 9.518409179687500000e+03
2.456326490268973168e+06 9.513566406250000000e+03
2.456326510702496395e+06 9.520458984375000000e+03
2.456326531136019621e+06 9.525711914062500000e+03
2.456326551569543313e+06 9.512963867187500000e+03
2.456326572003067005e+06 9.524097656250000000e+03
2.456326592436591163e+06 9.518804687500000000e+03
2.456326612870115787e+06 9.517939453125000000e+03
2.456326633303540759e+06 9.509828125000000000e+03
2.456326653737165965e+06 9.521596679687500000e+03
2.456326674170691520e+06 9.510594726562500000e+03
2.456326694604317658e+06 9.528554687500000000e+03
2.456326715037744027e+06 9.523288085937500000e+03
2.456326735471270513e+06 9.526594726562500000e+03
2.456326755904897116e+06 9.511628906250000000e+03
2.456326776338324416e+06 9.509221679687500000e+03
2.456326796771852300e+06 9.497253906250000000e+03
2.456326817205480300e+06 9.503292968750000000e+03
2.456326837638908066e+06 9.516091796875000000e+03
2.456326858072436880e+06 9.495310546875000000e+03
2.456326878506065812e+06 9.492879882812500000e+03
2.456326898939595092e+06 9.497718750000000000e+03
2.456326919373124372e+06 9.502143554687500000e+03
2.456326939806654584e+06 9.497719726562500000e+03
2.456326960240184795e+06 9.480044921875000000e+03
2.456326980673715007e+06 9.488670898437500000e+03
2.456327001107246149e+06 9.484952148437500000e+03
2.456327021540777292e+06 9.484659179687500000e+03
2.456327041974409018e+06 9.471582031250000000e+03
2.456327062407840509e+06 9.462675781250000000e+03
2.456327082841472700e+06 9.459860351562500000e+03
2.456327103275005706e+06 9.457067382812500000e+03
2.456327123708438128e+06 9.455466796875000000e+03
2.456327144142071251e+06 9.444635742187500000e+03
2.456327164575505070e+06 9.444500976562500000e+03
2.456327185009039007e+06 9.443190429687500000e+03
2.456327205442673061e+06 9.446041015625000000e+03
2.456327225876207463e+06 9.449593750000000000e+03
2.456327246309642680e+06 9.450895507812500000e+03
2.456327266743277665e+06 9.432051757812500000e+03
2.456327287176713347e+06 9.418258789062500000e+03
2.456327307610348798e+06 9.420877929687500000e+03
2.456327328043885063e+06 9.413731445312500000e+03
2.456327348477321677e+06 9.411776367187500000e+03
2.456327368910958525e+06 9.411253906250000000e+03
2.456327389344495721e+06 9.397833984375000000e+03
2.456327409778033383e+06 9.380320312500000000e+03
2.456327430211571045e+06 9.386110351562500000e+03
2.456327450645109173e+06 9.367171875000000000e+03
2.456327471078747883e+06 9.364148437500000000e+03
2.456327491512186360e+06 9.361658203125000000e+03
2.456327511945725419e+06 9.364624023437500000e+03
2.456327532379365060e+06 9.379870117187500000e+03
2.456327552812905051e+06 9.356036132812500000e+03
2.456327573246344924e+06 9.346086914062500000e+03
2.456327593679985497e+06 9.329600585937500000e+03
2.456327614113526419e+06 9.330031250000000000e+03
2.456327634546967689e+06 9.323908203125000000e+03
2.456327654980609193e+06 9.326318359375000000e+03
2.456327675414151046e+06 9.314895507812500000e+03
2.456327695847793017e+06 9.308530273437500000e+03
2.456327716281235684e+06 9.289533203125000000e+03
2.456327736714778002e+06 9.291717773437500000e+03
2.456327757148421369e+06 9.286420898437500000e+03
2.456327777581864968e+06 9.283142578125000000e+03
2.456327798015408684e+06 9.288392578125000000e+03
2.456327818448952865e+06 9.280744140625000000e+03
2.456327838882497046e+06 9.275666992187500000e+03
2.456327859316141810e+06 9.264583007812500000e+03
2.456327879749587271e+06 9.261623046875000000e+03
2.456327900183132384e+06 9.262502929687500000e+03
2.456327920616778545e+06 9.257745117187500000e+03
2.456327941050224472e+06 9.261489257812500000e+03
2.456327961483770981e+06 9.254647460937500000e+03
2.456327981917417608e+06 9.251569335937500000e+03
2.456328002350864932e+06 9.246129882812500000e+03
2.456328022784412373e+06 9.243549804687500000e+03
2.456328043218059931e+06 9.233885742187500000e+03
2.456328063651608303e+06 9.229608398437500000e+03
2.456328084085156675e+06 9.228296875000000000e+03
2.456328104518705513e+06 9.222288085937500000e+03
2.456328124952254351e+06 9.220435546875000000e+03
2.456328145385803655e+06 9.203330078125000000e+03
2.456328165819353424e+06 9.205916015625000000e+03
2.456328186252903659e+06 9.212906250000000000e+03
2.456328206686554011e+06 9.201919921875000000e+03
2.456328227120005060e+06 9.198442382812500000e+03
2.456328247553655878e+06 9.198636718750000000e+03
2.456328267987207510e+06 9.198727539062500000e+03
2.456328288420659024e+06 9.195917968750000000e+03
2.456328308854311239e+06 9.209877929687500000e+03
2.456328329287863337e+06 9.188550781250000000e+03
2.456328349721316248e+06 9.198194335937500000e+03
2.456328370154969394e+06 9.190067382812500000e+03
2.456328390588522889e+06 9.187185546875000000e+03
