# KIC 6102338 Q0 regularly spaced, with NaNs replaced
# BJD PDCSAP_flux
2.454976283132327721e+06 1.057587109375000000e+04
2.454976303566619754e+06 1.057564062500000000e+04
2.454976324000911321e+06 1.056850781250000000e+04
2.454976344435202423e+06 1.056850781250000000e+04
2.454976364869393408e+06 1.058663574218750000e+04
2.454976385303784627e+06 1.058492675781250000e+04
2.454976405738075264e+06 1.060186523437500000e+04
2.454976426172265783e+06 1.059133886718750000e+04
2.454976446606656071e+06 1.060421289062500000e+04
2.454976467040946241e+06 1.061246777343750000e+04
2.454976487475136295e+06 1.059654589843750000e+04
2.454976507909426000e+06 1.060167968750000000e+04
2.454976528343815822e+06 1.059591699218750000e+04
2.454976548778105527e+06 1.060397558593750000e+04
2.454976569212294649e+06 1.062053710937500000e+04
2.454976589646684006e+06 1.061344726562500000e+04
2.454976610080972780e+06 1.061066015625000000e+04
2.454976630515161436e+06 1.062500683593750000e+04
2.454976650949449744e+06 1.062153417968750000e+04
2.454976671383838169e+06 1.062231152343750000e+04
2.454976691818026360e+06 1.063251855468750000e+04
2.454976712252314202e+06 1.063217871093750000e+04
2.454976732686602045e+06 1.063430664062500000e+04
2.454976753120889887e+06 1.063773144531250000e+04
2.454976773555177264e+06 1.063428222656250000e+04
2.454976793989464641e+06 1.064204687500000000e+04
2.454976814423751552e+06 1.065305566406250000e+04
2.454976834858038463e+06 1.065276562500000000e+04
2.454976855292325374e+06 1.064609570312500000e+04
2.454976875726511702e+06 1.065127539062500000e+04
2.454976896160898264e+06 1.065658496093750000e+04
2.454976916595184244e+06 1.065190136718750000e+04
2.454976937029370107e+06 1.066066015625000000e+04
2.454976957463755738e+06 1.066021386718750000e+04
2.454976977898041718e+06 1.067415625000000000e+04
2.454976998332227115e+06 1.067193554687500000e+04
2.454977018766512163e+06 1.066842480468750000e+04
2.454977039200897329e+06 1.066877343750000000e+04
2.454977059635181911e+06 1.067064550781250000e+04
2.454977080069366843e+06 1.067880175781250000e+04
2.454977100503751077e+06 1.067408886718750000e+04
2.454977120938035659e+06 1.067461816406250000e+04
2.454977141372219659e+06 1.068437500000000000e+04
2.454977161806503311e+06 1.068082421875000000e+04
2.454977182240887079e+06 1.067851953125000000e+04
2.454977202675071079e+06 1.068645996093750000e+04
2.454977223109354265e+06 1.068614648437500000e+04
2.454977243543737568e+06 1.068380371093750000e+04
2.454977263977920171e+06 1.069054101562500000e+04
2.454977284412203357e+06 1.069042773437500000e+04
2.454977304846485611e+06 1.068717773437500000e+04
2.454977325280768331e+06 1.069218945312500000e+04
2.454977345715050586e+06 1.069769824218750000e+04
2.454977366149332840e+06 1.068947558593750000e+04
2.454977386583514512e+06 1.070109375000000000e+04
2.454977407017895952e+06 1.068844042968750000e+04
2.454977427452177741e+06 1.069010839843750000e+04
2.454977447886358947e+06 1.069301367187500000e+04
2.454977468320739921e+06 1.069089257812500000e+04
2.454977488755020779e+06 1.068571093750000000e+04
2.454977509189201519e+06 1.067657714843750000e+04
2.454977529623482376e+06 1.068396093750000000e+04
2.454977550057862420e+06 1.068598437500000000e+04
2.454977570492142811e+06 1.069556445312500000e+04
2.454977590926322620e+06 1.068231640625000000e+04
2.454977611360702664e+06 1.069557324218750000e+04
2.454977631794982124e+06 1.068578613281250000e+04
2.454977652229161467e+06 1.068540917968750000e+04
2.454977672663440928e+06 1.067770312500000000e+04
2.454977693097820040e+06 1.067009960937500000e+04
2.454977713531998917e+06 1.067588867187500000e+04
2.454977733966277447e+06 1.067928320312500000e+04
2.454977754400656093e+06 1.067171777343750000e+04
2.454977774834834505e+06 1.066686230468750000e+04
2.454977795269112568e+06 1.065725585937500000e+04
2.454977815703390166e+06 1.066872265625000000e+04
2.454977836137768347e+06 1.066161425781250000e+04
2.454977856571945827e+06 1.066788671875000000e+04
2.454977877006222960e+06 1.065740429687500000e+04
2.454977897440500092e+06 1.067832910156250000e+04
2.454977917874777224e+06 1.065280468750000000e+04
2.454977938309053890e+06 1.064559570312500000e+04
2.454977958743330557e+06 1.064259082031250000e+04
2.454977979177706875e+06 1.063580371093750000e+04
2.454977999611882959e+06 1.063414453125000000e+04
2.454978020046159159e+06 1.062324511718750000e+04
2.454978040480434895e+06 1.061581250000000000e+04
2.454978060914710630e+06 1.062774804687500000e+04
2.454978081348986365e+06 1.061639550781250000e+04
2.454978101783261634e+06 1.061999804687500000e+04
2.454978122217636555e+06 1.061473046875000000e+04
2.454978142651811242e+06 1.060253613281250000e+04
2.454978163086086046e+06 1.060443457031250000e+04
2.454978183520260733e+06 1.061100488281250000e+04
2.454978203954634722e+06 1.059183398437500000e+04
2.454978224388909061e+06 1.058766210937500000e+04
2.454978244823082816e+06 1.058574218750000000e+04
2.454978265257456806e+06 1.058761621093750000e+04
2.454978285691730212e+06 1.058412402343750000e+04
2.454978306126003619e+06 1.058196582031250000e+04
2.454978326560176909e+06 1.058437597656250000e+04
2.454978346994549967e+06 1.057323730468750000e+04
2.454978367428822909e+06 1.057952734375000000e+04
2.454978387862995733e+06 1.056574316406250000e+04
2.454978408297367860e+06 1.057068652343750000e+04
2.454978428731640335e+06 1.057198730468750000e+04
2.454978449165812228e+06 1.058180859375000000e+04
2.454978469600084238e+06 1.056598730468750000e+04
2.454978490034455899e+06 1.055604785156250000e+04
2.454978510468627326e+06 1.055985449218750000e+04
2.454978530902898405e+06 1.056885937500000000e+04
2.454978551337169483e+06 1.055987890625000000e+04
2.454978571771540679e+06 1.055888378906250000e+04
2.454978592205711175e+06 1.057340039062500000e+04
2.454978612639981788e+06 1.056320019531250000e+04
2.454978633074352052e+06 1.055623632812500000e+04
2.454978653508522082e+06 1.056008398437500000e+04
2.454978673942792229e+06 1.055349316406250000e+04
2.454978694376961794e+06 1.058604687500000000e+04
2.454978714811331127e+06 1.056265917968750000e+04
2.454978735245600808e+06 1.057683203125000000e+04
2.454978755679870024e+06 1.064436718750000000e+04
2.454978776114139240e+06 1.060283300781250000e+04
2.454978796548407525e+06 1.059250488281250000e+04
2.454978816982676275e+06 1.058311718750000000e+04
2.454978837416844908e+06 1.058941406250000000e+04
2.454978857851213310e+06 1.060496679687500000e+04
2.454978878285481129e+06 1.061199218750000000e+04
2.454978898719648831e+06 1.061471191406250000e+04
2.454978919154016767e+06 1.060180371093750000e+04
2.454978939588284120e+06 1.060282910156250000e+04
2.454978960022451356e+06 1.059341601562500000e+04
2.454978980456718244e+06 1.060047949218750000e+04
2.454979000891085248e+06 1.061009277343750000e+04
2.454979021325351670e+06 1.062309277343750000e+04
2.454979041759518441e+06 1.061044628906250000e+04
2.454979062193884514e+06 1.060660742187500000e+04
2.454979082628150936e+06 1.061198535156250000e+04
2.454979103062316775e+06 1.059655371093750000e+04
2.454979123496582732e+06 1.060085058593750000e+04
2.454979143930947874e+06 1.060062304687500000e+04
2.454979164365113247e+06 1.060863671875000000e+04
2.454979184799378272e+06 1.060861523437500000e+04
2.454979205233643297e+06 1.060671386718750000e+04
2.454979225667907856e+06 1.061702441406250000e+04
2.454979246102172881e+06 1.061261621093750000e+04
2.454979266536436975e+06 1.061966210937500000e+04
2.454979286970701534e+06 1.062841210937500000e+04
2.454979307404965162e+06 1.062085058593750000e+04
2.454979327839228790e+06 1.062085058593750000e+04
2.454979348273392767e+06 1.063162988281250000e+04
2.454979368707756046e+06 1.062986816406250000e+04
2.454979389142019209e+06 1.062721289062500000e+04
2.454979409576182254e+06 1.062815136718750000e+04
2.454979430010545067e+06 1.063366699218750000e+04
2.454979450444807764e+06 1.062489355468750000e+04
2.454979470878970344e+06 1.062315527343750000e+04
2.454979491313332226e+06 1.063398828125000000e+04
2.454979511747594457e+06 1.062673242187500000e+04
2.454979532181856222e+06 1.063169628906250000e+04
2.454979552616017871e+06 1.063120898437500000e+04
2.454979573050379287e+06 1.063136035156250000e+04
2.454979593484640587e+06 1.062832226562500000e+04
2.454979613918901421e+06 1.062454589843750000e+04
2.454979634353062604e+06 1.063356542968750000e+04
2.454979654787423089e+06 1.063509277343750000e+04
2.454979675221683923e+06 1.061647558593750000e+04
2.454979695655844174e+06 1.062453710937500000e+04
2.454979716090204194e+06 1.062647363281250000e+04
2.454979736524464097e+06 1.062201464843750000e+04
2.454979756958724000e+06 1.061662207031250000e+04
2.454979777392883319e+06 1.061387304687500000e+04
2.454979797827242408e+06 1.060197949218750000e+04
2.454979818261501845e+06 1.060320996093750000e+04
2.454979838695660699e+06 1.061066015625000000e+04
2.454979859129919205e+06 1.060728808593750000e+04
2.454979879564277828e+06 1.059920605468750000e+04
2.454979899998436216e+06 1.059293554687500000e+04
2.454979920432694256e+06 1.060666113281250000e+04
2.454979940867052414e+06 1.059847167968750000e+04
2.454979961301210336e+06 1.059418359375000000e+04
2.454979981735467445e+06 1.059215332031250000e+04
2.454980002169725019e+06 1.059053125000000000e+04
2.454980022603982128e+06 1.059740136718750000e+04
2.454980043038238771e+06 1.058047851562500000e+04
2.454980063472495880e+06 1.057161718750000000e+04
2.454980083906852175e+06 1.058247753906250000e+04
2.454980104341008700e+06 1.056645605468750000e+04
2.454980124775264878e+06 1.056174804687500000e+04
2.454980145209420938e+06 1.056433007812500000e+04
2.454980165643776767e+06 1.055540234375000000e+04
2.454980186078032479e+06 1.055192578125000000e+04
2.454980206512187608e+06 1.055840625000000000e+04
2.454980226946542971e+06 1.055368945312500000e+04
2.454980247380797751e+06 1.053832421875000000e+04
2.454980267815052997e+06 1.055996386718750000e+04
2.454980288249207195e+06 1.054484765625000000e+04
2.454980308683561627e+06 1.055068164062500000e+04
2.454980329117815942e+06 1.053383593750000000e+04
2.454980349551970139e+06 1.053402929687500000e+04
2.454980369986223988e+06 1.052194042968750000e+04
2.454980390420577489e+06 1.052809667968750000e+04
2.454980410854730755e+06 1.051840234375000000e+04
2.454980431288984139e+06 1.051510156250000000e+04
2.454980451723337173e+06 1.050683593750000000e+04
2.454980472157489974e+06 1.051062500000000000e+04
2.454980492591742426e+06 1.052865820312500000e+04
2.454980513025994878e+06 1.051811328125000000e+04
2.454980533460347448e+06 1.052444726562500000e+04
2.454980553894499317e+06 1.050476953125000000e+04
2.454980574328751303e+06 1.050229199218750000e+04
2.454980594763102941e+06 1.049601855468750000e+04
2.454980615197254345e+06 1.050282910156250000e+04
2.454980635631505400e+06 1.048791308593750000e+04
2.454980656065656804e+06 1.049360351562500000e+04
2.454980676500007510e+06 1.048896484375000000e+04
2.454980696934258100e+06 1.050094628906250000e+04
2.454980717368408572e+06 1.048800292968750000e+04
2.454980737802758813e+06 1.049365722656250000e+04
2.454980758237008937e+06 1.048412597656250000e+04
2.454980778671258595e+06 1.049329687500000000e+04
2.454980799105408601e+06 1.048555273437500000e+04
2.454980819539757911e+06 1.048726953125000000e+04
2.454980839974007104e+06 1.049230273437500000e+04
2.454980860408156179e+06 1.048555468750000000e+04
2.454980880842404906e+06 1.049175488281250000e+04
2.454980901276753750e+06 1.049175488281250000e+04
2.454980921710901894e+06 1.048948925781250000e+04
2.454980942145150620e+06 1.048993847656250000e+04
2.454980962579498533e+06 1.050135937500000000e+04
2.454980983013646677e+06 1.049659082031250000e+04
2.454981003447894007e+06 1.048653906250000000e+04
2.454981023882141337e+06 1.048544824218750000e+04
2.454981044316488784e+06 1.049764550781250000e+04
2.454981064750635996e+06 1.049644628906250000e+04
2.454981085184882861e+06 1.049226953125000000e+04
2.454981105619229376e+06 1.049405664062500000e+04
2.454981126053376123e+06 1.049285156250000000e+04
2.454981146487622056e+06 1.049900976562500000e+04
2.454981166921868455e+06 1.050308691406250000e+04
2.454981187356114388e+06 1.050539648437500000e+04
2.454981207790359855e+06 1.050492968750000000e+04
2.454981228224605322e+06 1.050537304687500000e+04
2.454981248658950441e+06 1.049814355468750000e+04
2.454981269093095791e+06 1.051829199218750000e+04
2.454981289527340792e+06 1.051799707031250000e+04
2.454981309961585328e+06 1.050707714843750000e+04
2.454981330395829864e+06 1.051790527343750000e+04
2.454981350830073934e+06 1.051299316406250000e+04
2.454981371264318004e+06 1.052302832031250000e+04
2.454981391698461957e+06 1.052508789062500000e+04
2.454981412132805679e+06 1.053167089843750000e+04
2.454981432567049284e+06 1.052728320312500000e+04
2.454981453001292422e+06 1.052661425781250000e+04
2.454981473435535561e+06 1.052867480468750000e+04
2.454981493869778235e+06 1.053191992187500000e+04
2.454981514304020908e+06 1.053951953125000000e+04
2.454981534738163464e+06 1.055467578125000000e+04
2.454981555172505789e+06 1.055500292968750000e+04
2.454981575606747530e+06 1.055098535156250000e+04
2.454981596040889621e+06 1.056800488281250000e+04
2.454981616475231014e+06 1.055864843750000000e+04
2.454981636909472756e+06 1.057898437500000000e+04
2.454981657343613915e+06 1.056093652343750000e+04
2.454981677777855191e+06 1.056330175781250000e+04
2.454981698212195653e+06 1.057266894531250000e+04
2.454981718646336813e+06 1.057293750000000000e+04
2.454981739080576692e+06 1.057646582031250000e+04
2.454981759514917154e+06 1.057826855468750000e+04
2.454981779949157033e+06 1.058721093750000000e+04
2.454981800383297261e+06 1.059003125000000000e+04
2.454981820817536674e+06 1.059296289062500000e+04
2.454981841251876205e+06 1.058529101562500000e+04
2.454981861686015502e+06 1.059542773437500000e+04
2.454981882120254450e+06 1.059971289062500000e+04
2.454981902554593515e+06 1.061473535156250000e+04
2.454981922988731880e+06 1.063053613281250000e+04
2.454981943422970362e+06 1.061040429687500000e+04
2.454981963857208379e+06 1.062517089843750000e+04
2.454981984291446861e+06 1.061989355468750000e+04
2.454982004725684412e+06 1.063604785156250000e+04
2.454982025159922428e+06 1.063867968750000000e+04
2.454982045594059397e+06 1.064177441406250000e+04
2.454982066028396599e+06 1.064591015625000000e+04
2.454982086462633684e+06 1.064098925781250000e+04
2.454982106896770652e+06 1.063646386718750000e+04
2.454982127331106924e+06 1.063339257812500000e+04
2.454982147765343543e+06 1.064268652343750000e+04
2.454982168199479580e+06 1.065192871093750000e+04
2.454982188633715734e+06 1.065763281250000000e+04
2.454982209068051539e+06 1.066692578125000000e+04
2.454982229502287228e+06 1.064634863281250000e+04
2.454982249936422333e+06 1.066345117187500000e+04
2.454982270370757673e+06 1.066410937500000000e+04
2.454982290804992896e+06 1.065916796875000000e+04
2.454982311239127535e+06 1.065916796875000000e+04
2.454982331673361827e+06 1.066153320312500000e+04
2.454982352107696701e+06 1.065750683593750000e+04
2.454982372541830875e+06 1.067841308593750000e+04
2.454982392976064701e+06 1.068047070312500000e+04
2.454982413410398643e+06 1.068115332031250000e+04
2.454982433844531886e+06 1.067408105468750000e+04
2.454982454278765246e+06 1.067960644531250000e+04
2.454982474712998606e+06 1.068387304687500000e+04
2.454982495147231501e+06 1.068612890625000000e+04
2.454982515581463929e+06 1.069882714843750000e+04
2.454982536015696824e+06 1.069888378906250000e+04
2.454982556450028904e+06 1.069803125000000000e+04
2.454982576884161215e+06 1.068116894531250000e+04
2.454982597318393178e+06 1.068531445312500000e+04
2.454982617752524558e+06 1.068784082031250000e+04
2.454982638186856173e+06 1.068936523437500000e+04
2.454982658621087670e+06 1.068703222656250000e+04
2.454982679055218585e+06 1.068485742187500000e+04
2.454982699489449617e+06 1.069027734375000000e+04
2.454982719923780300e+06 1.069669335937500000e+04
2.454982740358010866e+06 1.069867480468750000e+04
2.454982760792140849e+06 1.068826953125000000e+04
2.454982781226471066e+06 1.070133691406250000e+04
2.454982801660700701e+06 1.068620703125000000e+04
2.454982822094830684e+06 1.069345800781250000e+04
2.454982842529059853e+06 1.068656347656250000e+04
2.454982862963389605e+06 1.069276269531250000e+04
2.454982883397618309e+06 1.068785937500000000e+04
2.454982903831747361e+06 1.069179980468750000e+04
2.454982924266075715e+06 1.068298828125000000e+04
2.454982944700304419e+06 1.068588476562500000e+04
2.454982965134532657e+06 1.068572558593750000e+04
2.454982985568660311e+06 1.069325000000000000e+04
2.454983006002988201e+06 1.068393457031250000e+04
2.454983026437215973e+06 1.066624218750000000e+04
2.454983046871343628e+06 1.068585742187500000e+04
2.454983067305670585e+06 1.067359667968750000e+04
2.454983087739897426e+06 1.067889550781250000e+04
2.454983108174024150e+06 1.067758496093750000e+04
2.454983128608250991e+06 1.067054980468750000e+04
2.454983149042577483e+06 1.068592675781250000e+04
2.454983169476703275e+06 1.067273242187500000e+04
2.454983189910929650e+06 1.067631933593750000e+04
2.454983210345255211e+06 1.067534667968750000e+04
2.454983230779380538e+06 1.066541699218750000e+04
2.454983251213605981e+06 1.065578613281250000e+04
2.454983271647830959e+06 1.066422363281250000e+04
2.454983292082156055e+06 1.066301269531250000e+04
2.454983312516280916e+06 1.068876855468750000e+04
2.454983332950505428e+06 1.067544726562500000e+04
2.454983353384629358e+06 1.066374316406250000e+04
2.454983373818953987e+06 1.065524316406250000e+04
2.454983394253177568e+06 1.065342480468750000e+04
2.454983414687301498e+06 1.064148046875000000e+04
2.454983435121624731e+06 1.065276464843750000e+04
2.454983455555847846e+06 1.064012792968750000e+04
2.454983475990070961e+06 1.064405468750000000e+04
2.454983496424193960e+06 1.064461718750000000e+04
2.454983516858516727e+06 1.064429199218750000e+04
2.454983537292738911e+06 1.064741406250000000e+04
2.454983557726861443e+06 1.065878125000000000e+04
2.454983578161183279e+06 1.064944140625000000e+04
2.454983598595404997e+06 1.063785742187500000e+04
2.454983619029526599e+06 1.064393945312500000e+04
2.454983639463748317e+06 1.062442089843750000e+04
2.454983659898069222e+06 1.063934765625000000e+04
2.454983680332190357e+06 1.063456738281250000e+04
2.454983700766411144e+06 1.064249316406250000e+04
2.454983721200731583e+06 1.062679785156250000e+04
2.454983741634951904e+06 1.061909960937500000e+04
2.454983762069072109e+06 1.068687988281250000e+04
2.454983782503291965e+06 1.070938964843750000e+04
2.454983802937611938e+06 1.065425292968750000e+04
2.454983823371731211e+06 1.064419726562500000e+04
2.454983843805950601e+06 1.061949511718750000e+04
2.454983864240269642e+06 1.063500292968750000e+04
2.454983884674388915e+06 1.062337207031250000e+04
2.454983905108607374e+06 1.063376855468750000e+04
2.454983925542825833e+06 1.061818457031250000e+04
2.454983945977044292e+06 1.062862792968750000e+04
2.454983966411262285e+06 1.061749316406250000e+04
2.454983986845479812e+06 1.061789257812500000e+04
2.454984007279597688e+06 1.062390136718750000e+04
2.454984027713915333e+06 1.061889941406250000e+04
2.454984048148132395e+06 1.063914648437500000e+04
2.454984068582249340e+06 1.064536621093750000e+04
2.454984089016566053e+06 1.061935839843750000e+04
2.454984109450782649e+06 1.062619238281250000e+04
2.454984129884899128e+06 1.062575195312500000e+04
2.454984150319115259e+06 1.062546093750000000e+04
2.454984170753431506e+06 1.062464062500000000e+04
2.454984191187547054e+06 1.062477832031250000e+04
2.454984211621762719e+06 1.062308398437500000e+04
2.454984232056078035e+06 1.061873535156250000e+04
2.454984252490293235e+06 1.062406640625000000e+04
2.454984272924407851e+06 1.063423632812500000e+04
2.454984293358622584e+06 1.062866015625000000e+04
2.454984313792937435e+06 1.063364453125000000e+04
2.454984334227051586e+06 1.061562597656250000e+04
2.454984354661265388e+06 1.061912109375000000e+04
2.454984375095579308e+06 1.062857031250000000e+04
2.454984395529693458e+06 1.063006152343750000e+04
2.454984415963906329e+06 1.062155078125000000e+04
2.454984436398119666e+06 1.062072558593750000e+04
2.454984456832333002e+06 1.063706542968750000e+04
2.454984477266545407e+06 1.062828125000000000e+04
2.454984497700758278e+06 1.062202246093750000e+04
2.454984518134970684e+06 1.061766601562500000e+04
2.454984538569183089e+06 1.063392187500000000e+04
2.454984559003394563e+06 1.062867480468750000e+04
2.454984579437606502e+06 1.063435253906250000e+04
2.454984599871918093e+06 1.062014453125000000e+04
2.454984620306029450e+06 1.062529882812500000e+04
2.454984640740240458e+06 1.064421484375000000e+04
2.454984661174451467e+06 1.064421484375000000e+04
2.454984681608662475e+06 1.062376269531250000e+04
2.454984702042873017e+06 1.062036621093750000e+04
2.454984722477083094e+06 1.062755371093750000e+04
2.454984742911293171e+06 1.062437402343750000e+04
2.454984763345502783e+06 1.062476269531250000e+04
2.454984783779712860e+06 1.061826074218750000e+04
2.454984804213821888e+06 1.060631738281250000e+04
2.454984824648131151e+06 1.061056738281250000e+04
2.454984845082340296e+06 1.060992675781250000e+04
2.454984865516449325e+06 1.061237109375000000e+04
2.454984885950757656e+06 1.062736425781250000e+04
2.454984906384965871e+06 1.064516503906250000e+04
2.454984926819074433e+06 1.062592968750000000e+04
2.454984947253282182e+06 1.061385937500000000e+04
2.454984967687590048e+06 1.060612207031250000e+04
2.454984988121797331e+06 1.060130175781250000e+04
2.454985008555904962e+06 1.060368261718750000e+04
2.454985028990211897e+06 1.060663281250000000e+04
2.454985049424418714e+06 1.057754980468750000e+04
2.454985069858525414e+06 1.059270898437500000e+04
2.454985090292731766e+06 1.057012597656250000e+04
2.454985110727038234e+06 1.056860253906250000e+04
2.454985131161144469e+06 1.056556152343750000e+04
2.454985151595349889e+06 1.056990234375000000e+04
2.454985172029555775e+06 1.056233886718750000e+04
2.454985192463761196e+06 1.055652734375000000e+04
2.454985212897966616e+06 1.054292187500000000e+04
2.454985233332171105e+06 1.055080175781250000e+04
2.454985253766476177e+06 1.054433300781250000e+04
2.454985274200580548e+06 1.054607324218750000e+04
2.454985294634785037e+06 1.054607324218750000e+04
2.454985315068888944e+06 1.054099707031250000e+04
2.454985335503193084e+06 1.052770898437500000e+04
2.454985355937396642e+06 1.051112207031250000e+04
2.454985376371500082e+06 1.052428613281250000e+04
2.454985396805803291e+06 1.051286621093750000e+04
2.454985417240006384e+06 1.051485742187500000e+04
2.454985437674209476e+06 1.051046484375000000e+04
2.454985458108311985e+06 1.050220800781250000e+04
2.454985478542614263e+06 1.051294921875000000e+04
2.454985498976816889e+06 1.051244628906250000e+04
2.454985519410918467e+06 1.051055566406250000e+04
2.454985539845220279e+06 1.050342578125000000e+04
2.454985560279421974e+06 1.048861718750000000e+04
2.454985580713523086e+06 1.049493652343750000e+04
2.454985601147724316e+06 1.049781640625000000e+04
2.454985621582025196e+06 1.049842089843750000e+04
2.454985642016126309e+06 1.048599316406250000e+04
2.454985662450326607e+06 1.048599316406250000e+04
2.454985682884526905e+06 1.047627636718750000e+04
2.454985703318727203e+06 1.047390234375000000e+04
2.454985723752927035e+06 1.047406738281250000e+04
2.454985744187126402e+06 1.046612988281250000e+04
2.454985764621425886e+06 1.046339941406250000e+04
2.454985785055525135e+06 1.047825390625000000e+04
2.454985805489724036e+06 1.045503515625000000e+04
2.454985825923822820e+06 1.046144335937500000e+04
2.454985846358121373e+06 1.045720117187500000e+04
2.454985866792319808e+06 1.046231152343750000e+04
2.454985887226418126e+06 1.045258203125000000e+04
2.454985907660715748e+06 1.046442871093750000e+04
2.454985928094913717e+06 1.045865917968750000e+04
2.454985948529111221e+06 1.046715234375000000e+04
2.454985968963208143e+06 1.046887402343750000e+04
2.454985989397505298e+06 1.045658300781250000e+04
2.454986009831702337e+06 1.047070996093750000e+04
2.454986030265798792e+06 1.045872070312500000e+04
2.454986050700095017e+06 1.046703906250000000e+04
2.454986071134291589e+06 1.046123339843750000e+04
2.454986091568387114e+06 1.045544628906250000e+04
2.454986112002583221e+06 1.046343750000000000e+04
2.454986132436878514e+06 1.046438378906250000e+04
2.454986152870974038e+06 1.045671875000000000e+04
2.454986173305169214e+06 1.047809667968750000e+04
2.454986193739363924e+06 1.046232128906250000e+04
2.454986214173658751e+06 1.046517871093750000e+04
2.454986234607853461e+06 1.047615527343750000e+04
2.454986255041947588e+06 1.047468164062500000e+04
2.454986275476241484e+06 1.047897265625000000e+04
2.454986295910435263e+06 1.048496289062500000e+04
2.454986316344528925e+06 1.048362011718750000e+04
2.454986336778722238e+06 1.047002148437500000e+04
2.454986357212915551e+06 1.047698828125000000e+04
2.454986377647108398e+06 1.047028222656250000e+04
2.454986398081301246e+06 1.050030664062500000e+04
2.454986418515593745e+06 1.049509179687500000e+04
2.454986438949786127e+06 1.048429101562500000e+04
2.454986459383878391e+06 1.049003808593750000e+04
2.454986479818069842e+06 1.049033398437500000e+04
2.454986500252361875e+06 1.049879101562500000e+04
2.454986520686453208e+06 1.049969628906250000e+04
2.454986541120644193e+06 1.049425292968750000e+04
2.454986561554935295e+06 1.050245800781250000e+04
2.454986581989026163e+06 1.050498242187500000e+04
2.454986602423216682e+06 1.050903808593750000e+04
2.454986622857407201e+06 1.052481250000000000e+04
2.454986643291597255e+06 1.052266503906250000e+04
2.454986663725787308e+06 1.053165917968750000e+04
2.454986684159976896e+06 1.055360351562500000e+04
2.454986704594066367e+06 1.053679492187500000e+04
2.454986725028355606e+06 1.054158398437500000e+04
2.454986745462544728e+06 1.054245996093750000e+04
2.454986765896633267e+06 1.057592675781250000e+04
2.454986786330922041e+06 1.056809765625000000e+04
2.454986806765110232e+06 1.056358398437500000e+04
2.454986827199198771e+06 1.057540820312500000e+04
2.454986847633386496e+06 1.057693066406250000e+04
2.454986868067674339e+06 1.057634765625000000e+04
2.454986888501761947e+06 1.057596289062500000e+04
2.454986908935949206e+06 1.057270117187500000e+04
2.454986929370236117e+06 1.058297753906250000e+04
2.454986949804423377e+06 1.058685742187500000e+04
2.454986970238510054e+06 1.060807226562500000e+04
2.454986990672695916e+06 1.058382519531250000e+04
2.454987011106982362e+06 1.058774218750000000e+04
2.454987031541068573e+06 1.060308105468750000e+04
2.454987051975254435e+06 1.060463867187500000e+04
2.454987072409539949e+06 1.061158007812500000e+04
2.454987092843625229e+06 1.061877636718750000e+04
2.454987113277810160e+06 1.062703710937500000e+04
2.454987133711995091e+06 1.062403027343750000e+04
2.454987154146179557e+06 1.062870312500000000e+04
2.454987174580364022e+06 1.065829296875000000e+04
2.454987195014548488e+06 1.063930468750000000e+04
2.454987215448732488e+06 1.065253417968750000e+04
2.454987235882916022e+06 1.065903027343750000e+04
2.454987256317100022e+06 1.064480175781250000e+04
2.454987276751182973e+06 1.065971777343750000e+04
2.454987297185466625e+06 1.066265820312500000e+04
2.454987317619649228e+06 1.066841210937500000e+04
2.454987338053732179e+06 1.066645605468750000e+04
2.454987358487914316e+06 1.069683398437500000e+04
2.454987378922197036e+06 1.069547851562500000e+04
2.454987399356279057e+06 1.069417675781250000e+04
2.454987419790460728e+06 1.068804003906250000e+04
2.454987440224742517e+06 1.070324316406250000e+04
2.454987460658923723e+06 1.070345117187500000e+04
2.454987481093004812e+06 1.070916601562500000e+04
2.454987501527185552e+06 1.071971972656250000e+04
2.454987521961466875e+06 1.071297363281250000e+04
2.454987542395547032e+06 1.072561035156250000e+04
2.454987562829727307e+06 1.071301269531250000e+04
2.454987583264007699e+06 1.073020898437500000e+04
2.454987603698087391e+06 1.073550683593750000e+04
2.454987624132267199e+06 1.074704394531250000e+04
2.454987644566446543e+06 1.076049414062500000e+04
2.454987665000625420e+06 1.074238085937500000e+04
2.454987685434804298e+06 1.073329687500000000e+04
2.454987705868983176e+06 1.074457617187500000e+04
2.454987726303261705e+06 1.074821484375000000e+04
2.454987746737340000e+06 1.073700390625000000e+04
2.454987767171518411e+06 1.074101757812500000e+04
2.454987787605695892e+06 1.074534375000000000e+04
2.454987808039873838e+06 1.075283398437500000e+04
2.454987828474051319e+06 1.074753808593750000e+04
2.454987848908128683e+06 1.075076171875000000e+04
2.454987869342405349e+06 1.074328515625000000e+04
2.454987889776581898e+06 1.075486132812500000e+04
2.454987910210758448e+06 1.074371875000000000e+04
2.454987930644934997e+06 1.075875976562500000e+04
2.454987951079111081e+06 1.074886718750000000e+04
2.454987971513286699e+06 1.074452539062500000e+04
2.454987991947462782e+06 1.075250195312500000e+04
2.454988012381537817e+06 1.074274609375000000e+04
2.454988032815813553e+06 1.074078125000000000e+04
2.454988053249988239e+06 1.074489843750000000e+04
2.454988073684063274e+06 1.073000585937500000e+04
2.454988094118337613e+06 1.074604199218750000e+04
2.454988114552511834e+06 1.074773925781250000e+04
2.454988134986585937e+06 1.073423925781250000e+04
